%Mission: MLO2022
%Operator: 
%Time: 2022,05,14,20:41:43.918
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220514_204143_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,state,elev_set,azi_set,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,14,20:41:44.130,sun,0.000,0.000000,0.309373,19.784032,0.20449,-0.00090,-0.00080,0.18977,-0.00089,-0.00078,0.19339,-0.00099,-0.00089,0.19027,-0.00094,-0.00078,0.20539,-0.00084,-0.00075,-0.00036,-0.00059,0.28849,-0.00070,-0.00084,0.29284,-0.00074,-0.00083,0.29555,-0.00077,-0.00082,-0.00088,-0.00086,-0.73239,0.00062,-0.00010,-0.00080
2022,05,14,20:43:31.932,sun,0.000,0.000000,0.307512,24.637995,-1.37679,-10.27674,-9.71698,-1.57518,-10.14260,-9.67048,-1.67159,-10.13776,-9.69270,-1.75651,-10.16759,-9.71705,-1.45689,-10.20161,-9.69274,-1.66923,0.00184,-1.65385,-10.21692,-9.65871,-0.36684,-10.09351,-9.71063,-1.41449,-10.08355,-9.67581,-9.61951,-9.61607,-9.72601,0.57108,3.98653,-3.96940
2022,05,14,20:43:32.130,sun,0.000,0.000000,0.155915,19.812114,-1.46663,-10.29761,-9.72853,-1.70400,-10.16871,-9.67983,-1.85680,-10.13404,-9.68710,-1.88104,-10.15102,-9.71078,-1.56456,-10.21391,-9.69237,-1.66917,0.00184,-1.80664,-10.22786,-9.66819,-0.51909,-10.10150,-9.69845,-1.46693,-10.10512,-9.69364,-9.63635,-9.63585,-9.75965,0.57103,3.98647,-3.96949
2022,05,14,20:43:32.380,sun,0.000,0.000000,-0.090613,26.978230,-1.46661,-10.29560,-9.74380,-1.70262,-10.19255,-9.70838,-1.85698,-10.15874,-9.71129,-1.88097,-10.19812,-9.68359,-1.56421,-10.14994,-9.67026,-1.66923,0.00179,-1.80761,-10.19954,-9.63326,-0.51926,-10.06673,-9.67940,-1.46909,-10.07338,-9.69543,-9.64310,-9.64124,-9.76463,0.57107,3.98649,-3.96953
2022,05,14,20:43:32.629,sun,0.000,0.000000,0.007317,18.717874,-1.46728,-10.28687,-9.72151,-1.70270,-10.16691,-9.68663,-1.85717,-10.10368,-9.68052,-1.88078,-10.15012,-9.70082,-1.56361,-10.18317,-9.69178,-1.66919,0.00186,-1.80752,-10.23066,-9.67219,-0.52038,-10.11662,-9.68710,-1.46888,-10.09983,-9.70005,-9.64498,-9.62169,-9.73492,0.57108,3.98654,-3.96954
2022,05,14,20:43:32.879,sun,0.000,0.000000,0.019515,11.751145,-1.46687,-10.31451,-9.73289,-1.70162,-10.21464,-9.72193,-1.85726,-10.16824,-9.70723,-1.88057,-10.19968,-9.71194,-1.56397,-10.15914,-9.67659,-1.66924,0.00183,-1.80662,-10.18953,-9.63503,-0.52030,-10.08482,-9.66736,-1.46899,-10.07249,-9.69659,-9.66396,-9.65137,-9.74351,0.57111,3.98653,-3.96950
2022,05,14,20:43:33.130,sun,0.000,0.000000,0.006917,7.668885,-1.46744,-10.29308,-9.71989,-1.70175,-10.16274,-9.68936,-1.85761,-10.12925,-9.67438,-1.88053,-10.15264,-9.70874,-1.56357,-10.18677,-9.68975,-1.66914,0.00184,-1.80587,-10.21626,-9.66065,-0.52031,-10.11441,-9.70218,-1.46860,-10.09404,-9.69717,-9.63835,-9.63294,-9.73812,0.57107,3.98652,-3.96953
2022,05,14,20:43:33.380,sun,0.000,0.000000,-0.004070,3.346580,-1.46714,-10.31080,-9.73811,-1.70133,-10.19059,-9.70574,-1.85678,-10.17154,-9.69813,-1.88041,-10.19414,-9.70327,-1.56317,-10.15241,-9.66985,-1.66919,0.00183,-1.80575,-10.17995,-9.61595,-0.51964,-10.07952,-9.66980,-1.46860,-10.06647,-9.69985,-9.66243,-9.65886,-9.75537,0.57106,3.98651,-3.96955
2022,05,14,20:43:33.630,sun,0.000,0.000000,-0.001310,2.776602,-1.46811,-10.29004,-9.72546,-1.70270,-10.14657,-9.68817,-1.85373,-10.13549,-9.67914,-1.88033,-10.14493,-9.70784,-1.56339,-10.20961,-9.68583,-1.66920,0.00188,-1.80538,-10.22077,-9.65259,-0.51920,-10.11338,-9.70064,-1.46852,-10.08486,-9.68982,-9.64331,-9.62803,-9.72281,0.57109,3.98652,-3.96951
2022,05,14,20:43:33.879,sun,0.000,0.000000,-0.000555,5.214534,-1.46622,-10.30791,-9.74829,-1.70047,-10.20204,-9.71499,-1.85531,-10.17725,-9.70973,-1.88013,-10.18882,-9.70365,-1.56277,-10.17173,-9.67008,-1.66913,0.00184,-1.80491,-10.20202,-9.63537,-0.51990,-10.08159,-9.67567,-1.46843,-10.07442,-9.67536,-9.65917,-9.65458,-9.74578,0.57110,3.98656,-3.96953
2022,05,14,20:43:34.129,sun,0.000,0.000000,-0.003695,5.412026,-1.46637,-10.28452,-9.72516,-1.70043,-10.16772,-9.67492,-1.85544,-10.12663,-9.68310,-1.88008,-10.12488,-9.69328,-1.56272,-10.18889,-9.68933,-1.66924,0.00188,-1.80450,-10.23434,-9.67322,-0.51961,-10.10548,-9.69773,-1.46776,-10.09574,-9.68077,-9.63880,-9.63262,-9.72197,0.57113,3.98651,-3.96955
2022,05,14,20:43:34.379,sun,0.000,0.000000,-0.003451,-3.170721,-1.46711,-10.26976,-9.71239,-1.70095,-10.16463,-9.67222,-1.85541,-10.11935,-9.68037,-1.88001,-10.15724,-9.69887,-1.56267,-10.19800,-9.69847,-1.66917,0.00183,-1.80419,-10.23510,-9.67219,-0.51919,-10.09046,-9.69808,-1.46793,-10.09366,-9.68275,-9.62741,-9.63119,-9.72200,0.57111,3.98655,-3.96954
2022,05,14,20:43:34.630,sun,0.000,0.000000,-0.000250,-5.170648,-1.46728,-10.31369,-9.75080,-1.70080,-10.19814,-9.71439,-1.85559,-10.17236,-9.70867,-1.87989,-10.20884,-9.68411,-1.56288,-10.14728,-9.66693,-1.66916,0.00186,-1.80443,-10.20157,-9.63995,-0.51987,-10.07056,-9.66994,-1.46766,-10.08125,-9.69827,-9.65372,-9.65129,-9.73872,0.57112,3.98654,-3.96954
2022,05,14,20:43:34.880,sun,0.000,0.000000,-0.001441,0.996985,-1.46627,-10.27112,-9.71578,-1.70075,-10.16577,-9.68922,-1.85593,-10.11534,-9.67980,-1.87988,-10.15812,-9.69999,-1.56268,-10.18824,-9.69649,-1.66914,0.00190,-1.80626,-10.20827,-9.65026,-0.52109,-10.09836,-9.68035,-1.46814,-10.10341,-9.68920,-9.63851,-9.61849,-9.70251,0.57111,3.98653,-3.96943
2022,05,14,20:43:35.130,sun,0.000,0.000000,-0.003568,2.324190,-1.46658,-10.31903,-9.73797,-1.70055,-10.20496,-9.71959,-1.85562,-10.15417,-9.70513,-1.87976,-10.20881,-9.70472,-1.56230,-10.15498,-9.66901,-1.66911,0.00188,-1.80440,-10.18520,-9.63261,-0.51954,-10.07909,-9.66222,-1.46795,-10.07907,-9.69734,-9.65828,-9.64154,-9.71517,0.57109,3.98655,-3.96944
2022,05,14,20:43:35.379,sun,0.000,0.000000,-0.001910,-4.474051,-1.46664,-10.28450,-9.70606,-1.70052,-10.15948,-9.68845,-1.85522,-10.12360,-9.67019,-1.87968,-10.16739,-9.70850,-1.56240,-10.18900,-9.69772,-1.66913,0.00190,-1.80483,-10.21543,-9.66599,-0.52101,-10.10595,-9.69616,-1.46851,-10.10445,-9.70055,-9.63868,-9.63159,-9.71886,0.57107,3.98662,-3.96951
2022,05,14,20:43:35.629,sun,0.000,0.000000,-0.001732,-3.014747,-1.46663,-10.32945,-9.74655,-1.70008,-10.19907,-9.71938,-1.85493,-10.16521,-9.69569,-1.87965,-10.20754,-9.70438,-1.56209,-10.15872,-9.66342,-1.66916,0.00184,-1.80420,-10.18557,-9.61917,-0.52004,-10.07299,-9.67384,-1.46766,-10.05679,-9.69218,-9.65944,-9.65558,-9.74000,0.57105,3.98657,-3.96952
2022,05,14,20:43:35.880,sun,0.000,0.000000,-0.002333,-0.647209,-1.46710,-10.28024,-9.71719,-1.70072,-10.14667,-9.69112,-1.85553,-10.13265,-9.67951,-1.87961,-10.15997,-9.70990,-1.56171,-10.19627,-9.68253,-1.66912,0.00188,-1.80452,-10.22103,-9.64946,-0.52068,-10.11179,-9.70059,-1.46855,-10.09589,-9.69660,-9.63984,-9.63150,-9.71560,0.57113,3.98659,-3.96945
2022,05,14,20:43:36.130,sun,0.000,0.000000,-0.003283,2.412543,-1.46651,-10.33175,-9.74354,-1.70034,-10.17450,-9.70660,-1.85440,-10.17760,-9.70804,-1.87950,-10.19712,-9.70763,-1.56183,-10.16910,-9.66081,-1.66917,0.00188,-1.80472,-10.20297,-9.62665,-0.51937,-10.08137,-9.67072,-1.46783,-10.07624,-9.69283,-9.65303,-9.64431,-9.72189,0.57113,3.98656,-3.96949
2022,05,14,20:43:36.380,sun,0.000,0.000000,-0.001063,0.866673,-1.46695,-10.27744,-9.71396,-1.70065,-10.16457,-9.67561,-1.85506,-10.13379,-9.68624,-1.87941,-10.12910,-9.70985,-1.56253,-10.21387,-9.69728,-1.66912,0.00191,-1.80296,-10.21828,-9.65927,-0.51995,-10.10402,-9.69784,-1.46745,-10.10648,-9.67444,-9.63102,-9.63112,-9.71610,0.57108,3.98659,-3.96949
2022,05,14,20:43:36.630,sun,0.000,0.000000,-0.001102,1.392570,-1.46717,-10.32175,-9.75637,-1.70046,-10.21098,-9.70636,-1.85557,-10.17447,-9.70871,-1.87932,-10.19765,-9.69944,-1.56251,-10.15165,-9.66561,-1.66915,0.00187,-1.80421,-10.20086,-9.63611,-0.52035,-10.05960,-9.67100,-1.46740,-10.07749,-9.69764,-9.64902,-9.64195,-9.72567,0.57110,3.98655,-3.96945
2022,05,14,20:43:36.879,sun,0.000,0.000000,-0.002445,0.044403,-1.46649,-10.26087,-9.71451,-1.70045,-10.16632,-9.69078,-1.85498,-10.12380,-9.67811,-1.87940,-10.16541,-9.69973,-1.56216,-10.19439,-9.69709,-1.66910,0.00192,-1.80355,-10.22792,-9.66791,-0.51982,-10.09359,-9.68589,-1.46708,-10.10051,-9.69205,-9.62267,-9.61997,-9.71304,0.57112,3.98657,-3.96949
2022,05,14,20:43:37.129,sun,0.000,0.000000,-0.002329,2.447493,-1.46509,-10.31349,-9.74957,-1.69894,-10.20064,-9.71653,-1.85335,-10.15282,-9.69962,-1.87928,-10.20983,-9.69776,-1.56083,-10.15977,-9.66762,-1.66910,0.00183,-1.80406,-10.19484,-9.63342,-0.52034,-10.07715,-9.65985,-1.46737,-10.07605,-9.69883,-9.66079,-9.63527,-9.72571,0.57112,3.98662,-3.96948
2022,05,14,20:43:37.380,sun,0.000,0.000000,-0.000831,1.997237,-1.46638,-10.28539,-9.70671,-1.69955,-10.14814,-9.68219,-1.85573,-10.10664,-9.67390,-1.87929,-10.16825,-9.71342,-1.56196,-10.20185,-9.69949,-1.66907,0.00193,-1.80373,-10.20745,-9.65503,-0.52069,-10.11342,-9.68659,-1.46791,-10.10418,-9.69432,-9.64293,-9.62222,-9.69691,0.57109,3.98661,-3.96948
2022,05,14,20:43:37.630,sun,0.000,0.000000,-0.001435,3.872610,-1.46683,-10.32113,-9.74562,-1.70045,-10.18997,-9.71572,-1.85515,-10.16924,-9.69005,-1.87920,-10.19815,-9.69698,-1.56099,-10.13273,-9.66807,-1.66913,0.00189,-1.80268,-10.17249,-9.63050,-0.51948,-10.07938,-9.66878,-1.46705,-10.07208,-9.69007,-9.64900,-9.64086,-9.71863,0.57111,3.98657,-3.96949
2022,05,14,20:43:37.880,sun,0.000,0.000000,-0.002121,3.485898,-1.46691,-10.28279,-9.71898,-1.70082,-10.15233,-9.68317,-1.85599,-10.13498,-9.66675,-1.87924,-10.16920,-9.71576,-1.56228,-10.18612,-9.69659,-1.66905,0.00191,-1.80373,-10.20601,-9.64952,-0.52022,-10.11041,-9.69186,-1.46753,-10.10018,-9.69670,-9.64407,-9.63043,-9.71185,0.57113,3.98655,-3.96948
2022,05,14,20:43:38.129,sun,0.000,0.000000,-0.001572,2.937677,-1.46605,-10.32685,-9.75903,-1.69864,-10.17989,-9.71602,-1.85373,-10.17040,-9.70420,-1.87920,-10.18324,-9.69792,-1.56123,-10.16405,-9.65606,-1.66911,0.00186,-1.80296,-10.18580,-9.61730,-0.51963,-10.08541,-9.67162,-1.46646,-10.06624,-9.69714,-9.66412,-9.64865,-9.72522,0.57105,3.98658,-3.96953
2022,05,14,20:43:38.379,sun,0.000,0.000000,-0.000982,-3.391842,-1.46593,-10.28241,-9.71833,-1.69963,-10.13823,-9.67734,-1.85472,-10.14139,-9.68283,-1.87919,-10.13847,-9.70767,-1.56144,-10.20990,-9.69041,-1.66911,0.00189,-1.80300,-10.22779,-9.65704,-0.51902,-10.11410,-9.69744,-1.46678,-10.09603,-9.67840,-9.63125,-9.61824,-9.69075,0.57108,3.98658,-3.96956
2022,05,14,20:43:38.630,sun,0.000,0.000000,-0.000705,-0.092726,-1.46553,-10.32222,-9.75589,-1.69990,-10.19352,-9.69923,-1.85455,-10.17879,-9.71125,-1.87912,-10.18353,-9.69760,-1.56173,-10.14744,-9.66867,-1.66915,0.00180,-1.80192,-10.19740,-9.63542,-0.51870,-10.08034,-9.67522,-1.46607,-10.07768,-9.68749,-9.65852,-9.65545,-9.73266,0.57112,3.98653,-3.96952
2022,05,14,20:43:38.880,sun,0.000,0.000000,-0.002521,-0.199661,-1.46674,-10.27810,-9.71459,-1.70087,-10.15940,-9.67232,-1.85613,-10.14104,-9.68290,-1.87914,-10.15390,-9.70566,-1.56191,-10.21287,-9.70058,-1.66917,0.00190,-1.80278,-10.22858,-9.66089,-0.52009,-10.10144,-9.69616,-1.46693,-10.10808,-9.69059,-9.62097,-9.61891,-9.69675,0.57105,3.98656,-3.96952
2022,05,14,20:43:39.130,sun,0.000,0.000000,-0.000172,1.143844,-1.46627,-10.30765,-9.75256,-1.70010,-10.19843,-9.70284,-1.85533,-10.17088,-9.71210,-1.87908,-10.20866,-9.69606,-1.56187,-10.16415,-9.66722,-1.66922,0.00183,-1.80307,-10.19206,-9.63617,-0.52016,-10.06602,-9.67373,-1.46705,-10.06995,-9.69819,-9.65098,-9.65181,-9.73513,0.57104,3.98651,-3.96960
2022,05,14,20:43:39.380,sun,0.000,0.000000,-0.001876,-3.693407,-1.46599,-10.26457,-9.71270,-1.69913,-10.15654,-9.69140,-1.85449,-10.12597,-9.68537,-1.87916,-10.16102,-9.70834,-1.56117,-10.21214,-9.69892,-1.66921,0.00179,-1.80213,-10.23038,-9.66093,-0.51974,-10.10502,-9.68919,-1.46666,-10.10263,-9.69486,-9.64192,-9.62288,-9.70825,0.57101,3.98648,-3.96966
2022,05,14,20:43:39.629,sun,0.000,0.000000,-0.002561,-5.244645,-1.46576,-10.32883,-9.74506,-1.69881,-10.18880,-9.71555,-1.85408,-10.14911,-9.70732,-1.87914,-10.19440,-9.70476,-1.56170,-10.16237,-9.66430,-1.66921,0.00179,-1.80249,-10.19641,-9.63734,-0.51929,-10.08065,-9.66178,-1.46674,-10.07184,-9.70011,-9.65245,-9.64023,-9.72279,0.57106,3.98646,-3.96959
2022,05,14,20:43:39.879,sun,0.000,0.000000,0.000266,-3.037651,-1.46550,-10.28251,-9.70797,-1.69913,-10.16145,-9.68623,-1.85479,-10.13727,-9.66941,-1.87920,-10.16143,-9.70744,-1.56185,-10.19322,-9.70205,-1.66922,0.00179,-1.80287,-10.21566,-9.66370,-0.52006,-10.10865,-9.69902,-1.46694,-10.10078,-9.69718,-9.63781,-9.62937,-9.71536,0.57102,3.98647,-3.96966
2022,05,14,20:43:40.130,sun,0.000,0.000000,0.000632,1.832778,-1.46580,-10.32503,-9.76071,-1.69912,-10.20426,-9.70682,-1.85456,-10.18063,-9.70256,-1.87908,-10.20213,-9.71023,-1.56113,-10.15978,-9.66594,-1.66914,0.00186,-1.80337,-10.18993,-9.62534,-0.52036,-10.08404,-9.67844,-1.46725,-10.06013,-9.70203,-9.66423,-9.65639,-9.74622,0.57113,3.98652,-3.96957
2022,05,14,20:43:40.380,sun,0.000,0.000000,-0.001237,6.487669,-1.46526,-10.27587,-9.71384,-1.69905,-10.14186,-9.67948,-1.85345,-10.13032,-9.67591,-1.87903,-10.14670,-9.70316,-1.56120,-10.19869,-9.68097,-1.66915,0.00183,-1.80302,-10.22529,-9.64227,-0.52039,-10.09799,-9.69396,-1.46677,-10.07983,-9.68231,-9.63192,-9.62038,-9.69760,0.57107,3.98653,-3.96961
2022,05,14,20:43:40.630,sun,0.000,0.000000,-0.001086,-2.131552,-1.46583,-10.32410,-9.75841,-1.69936,-10.18832,-9.71549,-1.85436,-10.18046,-9.70756,-1.87891,-10.17282,-9.69875,-1.56081,-10.16735,-9.65591,-1.66905,0.00194,-1.80320,-10.20099,-9.61759,-0.52041,-10.08424,-9.67063,-1.46698,-10.05692,-9.69749,-9.66352,-9.65476,-9.73208,0.57116,3.98666,-3.96951
2022,05,14,20:43:40.879,sun,0.000,0.000000,0.002701,2.469726,-1.46585,-10.27906,-9.71620,-1.69987,-10.16617,-9.67718,-1.85453,-10.13544,-9.67937,-1.87889,-10.13880,-9.70516,-1.56060,-10.20874,-9.70098,-1.66909,0.00195,-1.80196,-10.23598,-9.67112,-0.51905,-10.09948,-9.69660,-1.46653,-10.09265,-9.68001,-9.63835,-9.63259,-9.71370,0.57115,3.98659,-3.96950
2022,05,14,20:43:41.129,sun,0.000,0.000000,0.003082,4.518795,-1.46586,-10.31091,-9.74848,-1.69976,-10.20509,-9.69682,-1.85606,-10.17329,-9.70563,-1.87888,-10.19464,-9.69568,-1.56121,-10.16444,-9.66736,-1.66908,0.00195,-1.80316,-10.19943,-9.63091,-0.52113,-10.06942,-9.67007,-1.46703,-10.07547,-9.69214,-9.64917,-9.65319,-9.73284,0.57120,3.98665,-3.96951
2022,05,14,20:43:41.379,sun,0.000,0.000000,-0.001391,2.299321,-1.46667,-10.26062,-9.71043,-1.70070,-10.16919,-9.68988,-1.85554,-10.13231,-9.68229,-1.87887,-10.16145,-9.69611,-1.56142,-10.21387,-9.70154,-1.66906,0.00198,-1.80288,-10.21805,-9.65969,-0.52068,-10.09477,-9.69076,-1.46692,-10.10154,-9.68684,-9.62471,-9.62756,-9.71150,0.57119,3.98664,-3.96954
2022,05,14,20:43:41.630,sun,0.000,0.000000,0.000796,-0.284742,-1.46588,-10.31122,-9.74968,-1.69962,-10.21268,-9.72299,-1.85557,-10.16518,-9.70918,-1.87887,-10.20968,-9.69418,-1.56171,-10.17005,-9.67582,-1.66907,0.00193,-1.80280,-10.19978,-9.63893,-0.52026,-10.07502,-9.65883,-1.46651,-10.07494,-9.69753,-9.65146,-9.63688,-9.73089,0.57116,3.98669,-3.96951
2022,05,14,20:43:41.880,sun,0.000,0.000000,0.004258,-5.787732,-1.46572,-10.27572,-9.70773,-1.69916,-10.17097,-9.69580,-1.85348,-10.10979,-9.67803,-1.87890,-10.15439,-9.71438,-1.56105,-10.20507,-9.69050,-1.66909,0.00198,-1.80244,-10.21907,-9.66250,-0.51923,-10.10878,-9.68254,-1.46606,-10.10171,-9.69119,-9.64058,-9.61826,-9.69501,0.57121,3.98664,-3.96950
2022,05,14,20:43:42.130,sun,0.000,0.000000,0.002190,3.192167,-1.46561,-10.31574,-9.73647,-1.69863,-10.18470,-9.70469,-1.85422,-10.15549,-9.69452,-1.87882,-10.20592,-9.70406,-1.56091,-10.14987,-9.67369,-1.66907,0.00192,-1.80169,-10.18581,-9.63606,-0.51939,-10.08298,-9.67267,-1.46687,-10.06320,-9.69422,-9.66291,-9.65438,-9.72140,0.57118,3.98661,-3.96956
2022,05,14,20:43:42.379,sun,0.000,0.000000,-0.000463,-3.858412,-1.46528,-10.29495,-9.72286,-1.69907,-10.14196,-9.67798,-1.85411,-10.13067,-9.66911,-1.87891,-10.16391,-9.70634,-1.56128,-10.18643,-9.68973,-1.66911,0.00190,-1.80290,-10.20692,-9.64891,-0.52051,-10.10293,-9.68981,-1.46702,-10.09661,-9.69151,-9.64260,-9.63480,-9.71929,0.57118,3.98659,-3.96963
2022,05,14,20:43:42.629,sun,0.000,0.000000,-0.000045,0.448779,-1.46619,-10.32429,-9.75388,-1.69983,-10.19268,-9.72057,-1.85455,-10.16287,-9.70108,-1.87889,-10.20305,-9.69818,-1.56111,-10.16972,-9.66854,-1.66912,0.00187,-1.80210,-10.18160,-9.60733,-0.52001,-10.07539,-9.67156,-1.46675,-10.06436,-9.69790,-9.66268,-9.65593,-9.73964,0.57109,3.98661,-3.96960
2022,05,14,20:43:42.880,sun,0.000,0.000000,0.004823,-3.519000,-1.46579,-10.29869,-9.72014,-1.69961,-10.15106,-9.69007,-1.85478,-10.13123,-9.67962,-1.87886,-10.15623,-9.70589,-1.56129,-10.21026,-9.68850,-1.66912,0.00192,-1.80290,-10.22963,-9.65258,-0.51985,-10.10556,-9.69290,-1.46628,-10.09058,-9.68078,-9.63088,-9.62070,-9.69785,0.57118,3.98656,-3.96955
2022,05,14,20:43:43.130,sun,0.000,0.000000,0.002146,2.250436,-1.46538,-10.32657,-9.73756,-1.69904,-10.20695,-9.71007,-1.85453,-10.17497,-9.70482,-1.87882,-10.18054,-9.70121,-1.56085,-10.17049,-9.67595,-1.66909,0.00190,-1.80185,-10.19902,-9.62464,-0.51974,-10.07802,-9.67218,-1.46697,-10.07920,-9.68234,-9.65203,-9.65297,-9.73798,0.57118,3.98661,-3.96955
2022,05,14,20:43:43.380,sun,0.000,0.000000,0.000406,4.553536,-1.46605,-10.29162,-9.71527,-1.70009,-10.15237,-9.67235,-1.85513,-10.12945,-9.68595,-1.87881,-10.14915,-9.70861,-1.56168,-10.21139,-9.69534,-1.66919,0.00186,-1.80267,-10.23371,-9.66989,-0.52085,-10.09706,-9.69228,-1.46675,-10.11064,-9.68405,-9.63334,-9.63104,-9.70790,0.57112,3.98659,-3.96962
2022,05,14,20:43:43.630,sun,0.000,0.000000,0.002769,0.692564,-1.46616,-10.31115,-9.74833,-1.69991,-10.21141,-9.71484,-1.85471,-10.16239,-9.70098,-1.87874,-10.20375,-9.69110,-1.56147,-10.15318,-9.67602,-1.66914,0.00191,-1.80226,-10.19982,-9.63681,-0.51989,-10.06098,-9.67225,-1.46681,-10.07198,-9.69813,-9.64494,-9.65309,-9.74060,0.57116,3.98655,-3.96955
